UML_ID,Parent_Com,Mill_name,RSPO_STATU,RSPO_Type,Date,Latitude,Longitude,GPS,GPS_X,GPS_Y,ISO,Country,Province,District,Confidence,Alternativ,UML_ID_1
PO1000000017,Agropalma Group,Agropalma Group - Cpa Mill,Not RSPO Certified,,"43438",-2.25353900000,-48.58567000000,"-2.253539, -48.58567",-48.58567000000,-2.25353900000,BRA,Brazil,Pará,Acará,2 - High Confidence,,PO1000000017
PO1000000019,Epa Management Sdn Bhd,Kulim (Malaysia) Berhad - Sedenak Palm Oil Mill,RSPO Certified,"RSPO Certified, MB","43438",1.73085800000,103.53832300000,"1.730858, 103.538323",103.53832300000,1.73085800000,MYS,Malaysia,Johor,Johor Baharu,1 - Fully Verified,,PO1000000019
PO1000000020,Sime Darby Plantation Berhad,New Britain Palm Oil Ltd – Mosa,RSPO Certified,"RSPO Certified, IP","43438",-5.62250000000,150.23735000000,"-5.6225, 150.23735",150.23735000000,-5.62250000000,PNG,Papua New Guinea,West New Britain,Talasea,1 - Fully Verified,,PO1000000020
PO1000000021,Inti Indosawit Subur,Pt Inti Indosawit Subur - Buatan I,Not RSPO Certified,,"43438",0.43444440000,101.82500000000,"0.4344444, 101.825",101.82500000000,0.43444440000,IDN,Indonesia,Riau,Siak,2 - High Confidence,,PO1000000021
PO1000000052,Ioi Corporation Berhad,Pamol Estates (Sabah) Sdn Bhd - Pamol Sabah Palm Oil Mill,RSPO Certified,"RSPO Certified, IP","43438",6.00243100000,117.39838900000,"6.002431, 117.398389",117.39838900000,6.00243100000,MYS,Malaysia,Sabah,Labuk & Sugut,1 - Fully Verified,,PO1000000052
PO1000000053,Sipef Group,Hargy Palm Oil Mill - Sipef,RSPO Certified,"RSPO Certified, IP","43438",-5.31111100000,151.01097000000,"-5.311111, 151.01097",151.01097000000,-5.31111100000,PNG,Papua New Guinea,Bubu,Talasea,1 - Fully Verified,,PO1000000053
PO1000000054,Musim Mas,Pt. Musim Mas - Pks Batang Kulim,RSPO Certified,"RSPO Certified, IP","43438",0.07704300000,102.03083800000,"0.077043, 102.030838",102.03083800000,0.07704300000,IDN,Indonesia,Riau,Pelalawan,1 - Fully Verified,,PO1000000054
PO1000000058,Cargill Incorporated,Cargill - Hindoli,RSPO Certified,"RSPO Certified, IP","43438",-2.60810000000,104.12525000000,"-2.6081, 104.12525",104.12525000000,-2.60810000000,IDN,Indonesia,South Sumatra,Musi Banyuasin,2 - High Confidence,,PO1000000058
PO1000000063,Sime Darby,Binuang Oil Mill - Sime Darby,RSPO Certified,"RSPO Certified, IP","43438",4.70445700000,118.06018600000,"4.704457, 118.060186",118.06018600000,4.70445700000,MYS,Malaysia,Sabah,Lahad Datu,1 - Fully Verified,,PO1000000063
PO1000000064,Sime Darby,Merotai Oil Mill - Sime Darby,RSPO Certified,"RSPO Certified, MB","43438",4.36934700000,117.83290500000,"4.369347, 117.832905",117.83290500000,4.36934700000,MYS,Malaysia,Sabah,Tawau,1 - Fully Verified,,PO1000000064
PO1000000065,Sime Darby,Sandakan Oil Mill - Sime Darby,RSPO Certified,"RSPO Certified, MB","43438",5.64136200000,118.16686800000,"5.641362, 118.166868",118.16686800000,5.64136200000,MYS,Malaysia,Sabah,Sandakan,1 - Fully Verified,,PO1000000065
PO1000000066,Ppb Oil Palms,Sabahmas Plantations Sdn Bhd - Ppb Oil Palms Berhad,RSPO Certified,"RSPO Certified, MB","43438",5.17916200000,118.40524600000,"5.179162, 118.405246",118.40524600000,5.17916200000,MYS,Malaysia,Sabah,Lahad Datu,1 - Fully Verified,,PO1000000066
PO1000000091,Ppb Oil Palms Berhad,Saremas Pom I - Ppb Oil Palms Bhd - Wilmar,RSPO Certified,"RSPO Certified, MB","43438",3.52492100000,113.74441200000,"3.524921, 113.744412",113.74441200000,3.52492100000,MYS,Malaysia,Sarawak,Niah Suai,1 - Fully Verified,,PO1000000091
PO1000000092,Pt. Agrowiratama,Pt. Agrowiratama,RSPO Certified,"RSPO Certified, IP","43438",0.19895800000,99.62658900000,"0.198958, 99.626589",99.62658900000,0.19895800000,IDN,Indonesia,West Sumatra,Pasaman Barat,1 - Fully Verified,,PO1000000092
PO1000000093,Ppb Oil Palms Berhad,Saremas Pom Ii - Ppb Oil Palms Bhd - Wilmar,RSPO Certified,"RSPO Certified, IP","43438",3.45045300000,113.76556100000,"3.450453, 113.765561",113.76556100000,3.45045300000,MYS,Malaysia,Sarawak,Niah Suai,1 - Fully Verified,,PO1000000093
PO1000000094,Ioi Corporation Berhad,Dynamic Plantations Bhd - Gomali Palm Oil Mill,RSPO Certified,"RSPO Certified, IP","43438",2.61182600000,102.67865600000,"2.611826, 102.678656",102.67865600000,2.61182600000,MYS,Malaysia,Johor,Segamat,1 - Fully Verified,,PO1000000094
PO1000000095,Sipef Group,Bukit Maradja Palm Oil Mill - Pt. Eastern Sumatra Indonesia,RSPO Certified,"RSPO Certified, IP","43438",3.01229400000,99.23557200000,"3.012294, 99.235572",99.23557200000,3.01229400000,IDN,Indonesia,North Sumatra,Simalungun,1 - Fully Verified,,PO1000000095
PO1000000097,Sime Darby Plantation Berhad,East Oil Mill - Sime Darby,RSPO Certified,"RSPO Certified, IP","43438",2.88333300000,101.43613600000,"2.883333, 101.436136",101.43613600000,2.88333300000,MYS,Malaysia,Selangor,Kuala Langat,1 - Fully Verified,,PO1000000097
PO1000000098,Sime Darby Plantation Berhad,Tanah Merah Oil Mill - Sime Darby,RSPO Certified,"RSPO Certified, IP","43438",2.65527800000,101.79277800000,"2.655278, 101.792778",101.79277800000,2.65527800000,MYS,Malaysia,Negeri Sembilan,Port Dickson,1 - Fully Verified,,PO1000000098
PO1000000099,Sipef Group,Perlabian Palm Oil Mill - Pt Tolan Tiga,RSPO Certified,"RSPO Certified, IP","43438",2.06138300000,100.08122200000,"2.061383, 100.081222",100.08122200000,2.06138300000,IDN,Indonesia,North Sumatra,Labuhan Batu,1 - Fully Verified,,PO1000000099
PO1000000101,Unknown,Segaliud Oil Mill - Sime Darby,Not RSPO Certified,,"43438",5.72600100000,117.75457400000,"5.726001, 117.754574",117.75457400000,5.72600100000,MYS,Malaysia,Sabah,Sandakan,1 - Fully Verified,,PO1000000101
PO1000000102,New Britain,Ramu Agri Industries Ltd. - New Britain,RSPO Certified,"RSPO Certified, IP","43438",-6.07319400000,145.98458300000,"-6.073194, 145.984583",145.98458300000,-6.07319400000,PNG,Papua New Guinea,Gusap,Markham,1 - Fully Verified,,PO1000000102
PO1000000103,Sime Darby,West Oil Mill - Sime Darby,RSPO Certified,"RSPO Certified, IP","43438",2.90500000000,101.36130600000,"2.905, 101.361306",101.36130600000,2.90500000000,MYS,Malaysia,Selangor,Kuala Langat,2 - High Confidence,,PO1000000103
PO1000000104,Sime Darby,Sungai Dingin Oil Mill - Sime Darby,RSPO Certified,"RSPO Certified, MB","43438",5.39432000000,100.71117000000,"5.39432, 100.71117",100.71117000000,5.39432000000,MYS,Malaysia,Kedah,Kulim,1 - Fully Verified,,PO1000000104
PO1000000105,Sipef,Navo Palm Oil Mill - Sipef,Not RSPO Certified,,"43438",-5.09410900000,151.22449400000,"-5.094109, 151.224494",151.22449400000,-5.09410900000,PNG,Papua New Guinea,West New Britain,Talasea,1 - Fully Verified,,PO1000000105
PO1000000106,Musim Mas,Pks Pt. Sukajadi Sawit Mekar,RSPO Certified,"RSPO Certified, IP","43438",-2.38111100000,112.53972200000,"-2.381111, 112.539722",112.53972200000,-2.38111100000,IDN,Indonesia,Central Kalimantan,Kotawaringin Timur,1 - Fully Verified,,PO1000000106
PO1000000107,Minamas,"Sime Darby Plantation - Bukit Ajong Pom, Pt Sia",RSPO Certified,"RSPO Certified, MB","43438",0.26893900000,110.48280200000,"0.268939, 110.482802",110.48280200000,0.26893900000,IDN,Indonesia,West Kalimantan,Sanggau,1 - Fully Verified,,PO1000000107
PO1000000109,Ioi Corporation Berhad,Pamol Plantations Sdn Bhd - Pamol Kluang Palm Oil Mill,RSPO Certified,"RSPO Certified, IP","43438",2.11044500000,103.39230700000,"2.110445, 103.392307",103.39230700000,2.11044500000,MYS,Malaysia,Johor,Keluang,1 - Fully Verified,,PO1000000109
PO1000000110,Ioi Corporation Berhad,Halusah Ladang Sdn Bhd - Sakilan Palm Oil Mill,RSPO Certified,"RSPO Certified, IP","43438",5.83928100000,117.84370000000,"5.839281, 117.8437",117.84370000000,5.83928100000,MYS,Malaysia,Sabah,Sandakan,1 - Fully Verified,,PO1000000110
PO1000000114,Sime Darby,Yong Peng Oil Mill,Not RSPO Certified,,"43438",2.05880800000,103.14839400000,"2.058808, 103.148394",103.14839400000,2.05880800000,MYS,Malaysia,Johor,Batu Pahat,2 - High Confidence,,PO1000000114
PO1000000118,Ioi Corporation Berhad,Morisem Sdn Bhd - Baturong Palm Oil Mill,RSPO Certified,"RSPO Certified, IP","43438",4.75530000000,118.08860000000,"4.7553, 118.0886",118.08860000000,4.75530000000,MYS,Malaysia,Sabah,Lahad Datu,2 - High Confidence,,PO1000000118
PO1000000120,Ioi Corporation Berhad,Perusahaan Mekassar (M) Sdn Bhd - Bukit Leelau Palm Oil Mill,RSPO Certified,"RSPO Certified, IP","43438",3.30273000000,103.13788900000,"3.30273, 103.137889",103.13788900000,3.30273000000,MYS,Malaysia,Pahang,Pekan,1 - Fully Verified,,PO1000000120
PO1000000122,Ioi Corporation Berhad,Mayvin Incorporated Sdn Bhd - Mayvin Palm Oil Mill,RSPO Certified,"RSPO Certified, IP","43438",5.55530000000,117.22643900000,"5.5553, 117.226439",117.22643900000,5.55530000000,MYS,Malaysia,Sabah,Labuk & Sugut,1 - Fully Verified,,PO1000000122
PO1000000123,Daabon Group,C.I. Tequendama S.A.S - Daabon - Extractora Tequendama,RSPO Certified,"RSPO Certified, IP","43438",10.54854720000,-74.18128600000,"10.5485472, -74.181286",-74.18128600000,10.54854720000,COL,Colombia,Magdalena,Aracataca,1 - Fully Verified,,PO1000000123
PO1000000128,Carotino/ Jc Chang Group,Carotino Sdn Bhd,RSPO Certified,"RSPO Certified, IP","43438",3.81662700000,102.81821300000,"3.816627, 102.818213",102.81821300000,3.81662700000,MYS,Malaysia,Pahang,Kuantan,1 - Fully Verified,,PO1000000128
PO1000000130,Ppb Oil Palms,Terusan Palm Oil Mill,RSPO Certified,"RSPO Certified, MB","43438",5.83151400000,117.34045900000,"5.831514, 117.340459",117.34045900000,5.83151400000,MYS,Malaysia,Sabah,Labuk & Sugut,1 - Fully Verified,,PO1000000130
PO1000000131,Sime Darby Plantation Berhad,New Britain Palm Oil - Guadalcanal Plains-Tetere Mill,RSPO Certified,"RSPO Certified, IP","43438",-9.44270000000,160.21870000000,"-9.4427, 160.2187",160.21870000000,-9.44270000000,SLB,Solomon Islands,Guadalcanal,East Ghaobata,1 - Fully Verified,,PO1000000131
PO1000000134,Musim Mas,Pt Sukajadi Sawit Mekar Pks Ssm - 2 (Additional Mill),RSPO Certified,"RSPO Certified, IP","43438",-2.37025000000,112.60261110000,"-2.37025, 112.6026111",112.60261110000,-2.37025000000,IDN,Indonesia,Central Kalimantan,Kotawaringin Timur,1 - Fully Verified,,PO1000000134
PO1000000137,Ppb Oil Palms,Sapi Palm Oil Mill,RSPO Certified,"RSPO Certified, MB","43438",5.73351900000,117.38740400000,"5.733519, 117.387404",117.38740400000,5.73351900000,MYS,Malaysia,Sabah,Labuk & Sugut,1 - Fully Verified,,PO1000000137
PO1000000139,Ppb Oil Palms,Reka Halus Palm Oil Mill,RSPO Certified,"RSPO Certified, MB","43438",5.76670800000,117.46373700000,"5.766708, 117.463737",117.46373700000,5.76670800000,MYS,Malaysia,Sabah,Labuk & Sugut,1 - Fully Verified,Reka Halus,PO1000000139
PO1000000143,R.E.A. Holdings Plc,Pt. Rea Kaltim - Perdana Palm Oil Mill,RSPO Certified,"RSPO Certified, MB","43438",0.25854000000,116.14991800000,"0.25854, 116.149918",116.14991800000,0.25854000000,IDN,Indonesia,East Kalimantan,Kutai Kartanegara,1 - Fully Verified,,PO1000000143
PO1000000144,Wilmar Group,Pt. Mustika Sembuluh,RSPO Certified,"RSPO Certified, MB","43438",-2.59050000000,112.51128300000,"-2.5905, 112.511283",112.51128300000,-2.59050000000,IDN,Indonesia,Central Kalimantan,Kotawaringin Timur,1 - Fully Verified,,PO1000000144
PO1000000146,Wilmar International Limited,Pt. Kerry Sawit Indonesia,RSPO Certified,"RSPO Certified, MB","43438",-2.78463300000,112.50953300000,"-2.784633, 112.509533",112.50953300000,-2.78463300000,IDN,Indonesia,Central Kalimantan,Seruyan,1 - Fully Verified,,PO1000000146
PO1000000148,Inti Indosawit Subur,Pt Inti Indosawit Subur - Ukui I,RSPO Certified,"RSPO Certified, MB","43438",-0.22320000000,102.09500000000,"-0.2232, 102.095",102.09500000000,-0.22320000000,IDN,Indonesia,Riau,Pelalawan,1 - Fully Verified,,PO1000000148
PO1000000155,Sime Darby Plantation Berhad,Bukit Kerayong Oil Mill,RSPO Certified,"RSPO Certified, IP","43438",3.18686100000,101.37488900000,"3.186861, 101.374889",101.37488900000,3.18686100000,MYS,Malaysia,Selangor,Kuala Selangor,2 - High Confidence,,PO1000000155
PO1000000156,Sime Darby Plantation Berhad,Jabor Oil Mill,RSPO Certified,"RSPO Certified, MB","43438",3.96083300000,103.30888900000,"3.960833, 103.308889",103.30888900000,3.96083300000,MYS,Malaysia,Trengganu,Kemaman,1 - Fully Verified,,PO1000000156
PO1000000157,Sime Darby,Tennamaram Oil Mill,RSPO Certified,"RSPO Certified, IP","43438",3.39563900000,101.41761400000,"3.395639, 101.417614",101.41761400000,3.39563900000,MYS,Malaysia,Selangor,Kuala Selangor,1 - Fully Verified,,PO1000000157
PO1000000169,Sabahamas Plantation,Ribubonus Palm Oil Mill,RSPO Certified,"RSPO Certified, MB","43438",5.68685800000,117.09226000000,"5.686858, 117.09226",117.09226000000,5.68685800000,MYS,Malaysia,Sabah,Labuk & Sugut,1 - Fully Verified,,PO1000000169
PO1000000170,Pt. Agrowiratama,Pks Pt. Maju Aneka Sawit,RSPO Certified,"RSPO Certified, IP","43438",-2.47816700000,112.64761100000,"-2.478167, 112.647611",112.64761100000,-2.47816700000,IDN,Indonesia,Central Kalimantan,Kotawaringin Timur,1 - Fully Verified,,PO1000000170
PO1000000180,Berkat Sawit Sejati,Pt. Berkat Sawit Sejati,RSPO Certified,"RSPO Certified, IP","43438",-2.31927780000,103.71163890000,"-2.3192778, 103.7116389",103.71163890000,-2.31927780000,IDN,Indonesia,South Sumatra,Musi Banyuasin,1 - Fully Verified,,PO1000000180
PO1000000182,Sime Darby,Giram Oil Mill - Sime Darby,RSPO Certified,"RSPO Certified, IP","43438",4.58678500000,118.19391400000,"4.586785, 118.193914",118.19391400000,4.58678500000,MYS,Malaysia,Sabah,Tawau,1 - Fully Verified,,PO1000000182
PO1000000183,Sime Darby Plantation Berhad,Gunung Mas Oil Mill - Sime Darby,RSPO Certified,"RSPO Certified, IP","43438",2.24354400000,103.13794100000,"2.243544, 103.137941",103.13794100000,2.24354400000,MYS,Malaysia,Johor,Segamat,1 - Fully Verified,,PO1000000183
PO1000000184,Bakrie Sumatera Plantation,"Pt Bakrie Sumatera Plantations Tbk, Unit Sumut I, Kisaran",Not RSPO Certified,,"43438",3.04075000000,99.58144400000,"3.04075, 99.581444",99.58144400000,3.04075000000,IDN,Indonesia,North Sumatra,Asahan,1 - Fully Verified,,PO1000000184
PO1000000185,Hapseng Consolidated Berhad,Hap Seng Plantations (River Estates) Sdn. Bhd. - Sg. Segama Group Of Estates,RSPO Certified,"RSPO Certified, IP","43438",5.33730030000,118.47364000000,"5.3373003, 118.47364",118.47364000000,5.33730030000,MYS,Malaysia,Sabah,Kinabatangan,1 - Fully Verified,,PO1000000185
PO1000000187,Dominion Square,Diamond Jubilee Oil Mill,RSPO Certified,"RSPO Certified, IP","43438",2.32424700000,102.48284300000,"2.324247, 102.482843",102.48284300000,2.32424700000,MYS,Malaysia,Melaka,Jasin,1 - Fully Verified,,PO1000000187
PO1000000189,Sime Darby,Nordanal Oil Mill,Not RSPO Certified,,"43438",2.18333300000,102.73333300000,"2.183333, 102.733333",102.73333300000,2.18333300000,MYS,Malaysia,Johor,Muar,1 - Fully Verified,,PO1000000189
PO1000000190,Sime Darby Plantation Berhad,Chaah Oil Mill,RSPO Certified,"RSPO Certified, IP","43438",2.14872500000,102.97399400000,"2.148725, 102.973994",102.97399400000,2.14872500000,MYS,Malaysia,Johor,Segamat,1 - Fully Verified,,PO1000000190
PO1000000191,Sime Darby,Elphil Oil Mill,RSPO Certified,"RSPO Certified, MB","43438",4.89058000000,101.09309600000,"4.89058, 101.093096",101.09309600000,4.89058000000,MYS,Malaysia,Perak,Kuala Kangsar,1 - Fully Verified,,PO1000000191
PO1000000192,Sime Darby Plantation Berhad,Bukit Puteri Oil Mill,RSPO Certified,"RSPO Certified, MB","43438",4.20269400000,101.86263900000,"4.202694, 101.862639",101.86263900000,4.20269400000,MYS,Malaysia,Pahang,Lipis,1 - Fully Verified,,PO1000000192
PO1000000193,Sime Darby,Seri Intan Oil Mill,RSPO Certified,"RSPO Certified, IP","43438",3.96922800000,100.98555800000,"3.969228, 100.985558",100.98555800000,3.96922800000,MYS,Malaysia,Perak,Hilir Perak,1 - Fully Verified,,PO1000000193
PO1000000194,Sime Darby,Bukit Benut Oil Mill,RSPO Certified,"RSPO Certified, IP","43438",1.93114300000,103.34736500000,"1.931143, 103.347365",103.34736500000,1.93114300000,MYS,Malaysia,Johor,Keluang,1 - Fully Verified,,PO1000000194
PO1000000195,Seong Thye,Selaba Oil Mill,RSPO Certified,"RSPO Certified, MB","43438",3.98897220000,101.08127800000,"3.9889722, 101.081278",101.08127800000,3.98897220000,MYS,Malaysia,Perak,Hilir Perak,1 - Fully Verified,Selaba,PO1000000195
PO1000000198,Ppb Oil Palms Berhad,Sri Kamusan Palm Oil Mill,RSPO Certified,"RSPO Certified, MB","43438",6.20380200000,117.29118900000,"6.203802, 117.291189",117.29118900000,6.20380200000,MYS,Malaysia,Sabah,Labuk & Sugut,1 - Fully Verified,,PO1000000198
PO1000000199,Ioi Corporation Berhad,Syarikat Pukin Ladang Kelapa Sawit Sdn Bhd - Pukin Palm Oil Mill,RSPO Certified,"RSPO Certified, IP","43438",2.72235000000,102.91100000000,"2.72235, 102.911",102.91100000000,2.72235000000,MYS,Malaysia,Pahang,Rompin,1 - Fully Verified,,PO1000000199
PO1000000201,Kuala Lumpur Kepong Berhad,Kekayaan Palm Oil Mill,RSPO Certified,"RSPO Certified, IP","43438",2.20454600000,103.27039400000,"2.204546, 103.270394",103.27039400000,2.20454600000,MYS,Malaysia,Johor,Keluang,1 - Fully Verified,,PO1000000201
PO1000000202,Poliamba,Poliamba Ltd,RSPO Certified,"RSPO Certified, IP","43438",-2.87413600000,151.27593300000,"-2.874136, 151.275933",151.27593300000,-2.87413600000,PNG,Papua New Guinea,New Ireland,Kavieng,1 - Fully Verified,,PO1000000202
PO1000000223,"Mong Reththy Investment Cambodia Oil Palm Co., Ltd (Mricop)","Mong Reththy Investment Cambodia Oil Palm Co., Ltd.",RSPO Certified,"RSPO Certified, IP","43438",10.95969400000,103.90783300000,"10.959694, 103.907833",103.90783300000,10.95969400000,KHM,Cambodia,Kaôh Kong,Kampong Seila,1 - Fully Verified,,PO1000000223
PO1000000227,Felda,Ks Semenchu - Felda,Not RSPO Certified,,"43438",1.57828300000,104.10492900000,"1.578283, 104.104929",104.10492900000,1.57828300000,MYS,Malaysia,Johor,Kota Tinggi,1 - Fully Verified,,PO1000000227
PO1000000234,Felda,Ks Waha –Felda,Not RSPO Certified,,"43438",1.79273500000,104.07621800000,"1.792735, 104.076218",104.07621800000,1.79273500000,MYS,Malaysia,Johor,Kota Tinggi,1 - Fully Verified,,PO1000000234
PO1000000235,Felda,Ks Lok Heng –Felda,Not RSPO Certified,,"43438",1.72054200000,104.11999700000,"1.720542, 104.119997",104.11999700000,1.72054200000,MYS,Malaysia,Johor,Kota Tinggi,1 - Fully Verified,,PO1000000235
PO1000000236,Felda,Ks Adela –Felda,Not RSPO Certified,,"43438",1.55276800000,104.18730000000,"1.552768, 104.1873",104.18730000000,1.55276800000,MYS,Malaysia,Johor,Kota Tinggi,1 - Fully Verified,,PO1000000236
PO1000000238,United Plantations Bhd,Jenderata Pom - Up,RSPO Certified,"RSPO Certified, IP","43438",3.85388900000,100.96833300000,"3.853889, 100.968333",100.96833300000,3.85388900000,MYS,Malaysia,Perak,Hilir Perak,1 - Fully Verified,,PO1000000238
PO1000000240,United Plantations Bhd,Ulu Basir Pom - Up,RSPO Certified,"RSPO Certified, IP","43438",3.72444400000,101.25583300000,"3.724444, 101.255833",101.25583300000,3.72444400000,MYS,Malaysia,Perak,Batang Padang,1 - Fully Verified,,PO1000000240
PO1000000242,United Plantations Bhd,Ulu Bernam Pom - Up,RSPO Certified,"RSPO Certified, IP","43438",3.74527800000,101.14611100000,"3.745278, 101.146111",101.14611100000,3.74527800000,MYS,Malaysia,Perak,Hilir Perak,1 - Fully Verified,,PO1000000242
PO1000000243,United Plantations Bhd,United International Enterprises Pom - Up,RSPO Certified,"RSPO Certified, IP","43438",4.44388900000,100.72277800000,"4.443889, 100.722778",100.72277800000,4.44388900000,MYS,Malaysia,Johor,Kota Tinggi,1 - Fully Verified,,PO1000000243
PO1000000254,Felda,Ks Kota Gelanggi 1 - Felda,Not RSPO Certified,,"43438",3.92173300000,102.48953300000,"3.921733, 102.489533",102.48953300000,3.92173300000,MYS,Malaysia,Pahang,Jerantut,1 - Fully Verified,,PO1000000254
PO1000000255,Felda,Ks Lepar Utara 6 -Felda,RSPO Certified,"RSPO Certified, MB","43438",3.97081700000,102.69166700000,"3.970817, 102.691667",102.69166700000,3.97081700000,MYS,Malaysia,Pahang,Jerantut,1 - Fully Verified,,PO1000000255
PO1000000261,Kuala Lumpur Kepong Berhad,Klk Lahad Datu Bornion Mill,RSPO Certified,"RSPO Certified, MB","43438",5.60900000000,117.78990000000,"5.609, 117.7899",117.78990000000,5.60900000000,MYS,Malaysia,Sabah,Kinabatangan,1 - Fully Verified,,PO1000000261
PO1000000262,Kuala Lumpur Kepong Berhad,Klk Lahad Datu Rimmer Mill,Not RSPO Certified,,"43438",5.01930000000,118.57150000000,"5.0193, 118.5715",118.57150000000,5.01930000000,MYS,Malaysia,Sabah,Lahad Datu,1 - Fully Verified,,PO1000000262
PO1000000263,Kuala Lumpur Kepong Berhad,Klk Lahad Datu Lungmanis Mill,RSPO Certified,"RSPO Certified, IP","43438",5.08395000000,118.58825000000,"5.08395, 118.58825",118.58825000000,5.08395000000,MYS,Malaysia,Sabah,Lahad Datu,1 - Fully Verified,,PO1000000263
PO1000000272,Felda,Ks Lepar Utara 4 - Felda,Not RSPO Certified,,"43438",3.87896700000,102.81546700000,"3.878967, 102.815467",102.81546700000,3.87896700000,MYS,Malaysia,Pahang,Kuantan,1 - Fully Verified,,PO1000000272
PO1000000279,Pt. Inti Indosawit Subur,Pt. Inti Indosawit Subur -  Muara Bulian,RSPO Certified,"RSPO Certified, MB","43438",-1.58510000000,103.20121700000,"-1.5851, 103.201217",103.20121700000,-1.58510000000,IDN,Indonesia,Jambi,Batang Hari,1 - Fully Verified,,PO1000000279
PO1000000280,Kuala Lumpur Kepong Berhad,Jeram Padang - Kuala Lumpur Kepong,RSPO Certified,"RSPO Certified, IP","43438",2.73511100000,102.40850000000,"2.735111, 102.4085",102.40850000000,2.73511100000,MYS,Malaysia,Negeri Sembilan,Jempol,1 - Fully Verified,,PO1000000280
PO1000000283,M.P. Evans Group Plc,Pangkatan Palm Oil Mill,RSPO Certified,"RSPO Certified, MB","43438",2.10305000000,99.94766000000,"2.10305, 99.94766",99.94766000000,2.10305000000,IDN,Indonesia,North Sumatra,Labuhan Batu,1 - Fully Verified,,PO1000000283
PO1000000284,Pt. Sampoerna Agro Tbk,Pt Aek Tarum,Not RSPO Certified,,"43438",-3.83663300000,104.96951700000,"-3.836633, 104.969517",104.96951700000,-3.83663300000,IDN,Indonesia,South Sumatra,Ogan Komering Ilir,1 - Fully Verified,,PO1000000284
PO1000000286,Pt. Unggul Lestari,Pt. Unggul Lestari,RSPO Certified,"RSPO Certified, IP","43438",-1.59584440000,112.59883060000,"-1.5958444, 112.5988306",112.59883060000,-1.59584440000,IDN,Indonesia,Central Kalimantan,Kotawaringin Timur,1 - Fully Verified,,PO1000000286
PO1000000294,Sime Darby Plantation Berhad,Flemington Oil Mill,RSPO Certified,"RSPO Certified, MB","43438",3.92805600000,100.85722200000,"3.928056, 100.857222",100.85722200000,3.92805600000,MYS,Malaysia,Perak,Hilir Perak,1 - Fully Verified,,PO1000000294
PO1000000295,Sime Darby Plantation Berhad,Kerdau Oil Mill,RSPO Certified,"RSPO Certified, MB","43438",3.56944400000,102.27833300000,"3.569444, 102.278333",102.27833300000,3.56944400000,MYS,Malaysia,Pahang,Temerloh,1 - Fully Verified,,PO1000000295
PO1000000296,Sime Darby Plantation Berhad,Kok Foh Oil Mill,RSPO Certified,"RSPO Certified, MB","43438",2.78466700000,102.50416700000,"2.784667, 102.504167",102.50416700000,2.78466700000,MYS,Malaysia,Negeri Sembilan,Jempol,1 - Fully Verified,,PO1000000296
PO1000000297,Sime Darby Plantation Berhad,Labu Oil Mill,RSPO Certified,"RSPO Certified, IP","43438",2.74888900000,101.80450000000,"2.748889, 101.8045",101.80450000000,2.74888900000,MYS,Malaysia,Negeri Sembilan,Seremban,1 - Fully Verified,,PO1000000297
PO1000000298,Sime Darby Plantation Berhad,Sua Betong Oil Mill,RSPO Certified,"RSPO Certified, IP","43438",2.52833300000,101.89527800000,"2.528333, 101.895278",101.89527800000,2.52833300000,MYS,Malaysia,Negeri Sembilan,Port Dickson,1 - Fully Verified,,PO1000000298
PO1000000300,Sime Darby Plantation Berhad,Melalap Oil Mill,RSPO Certified,"RSPO Certified, MB","43438",5.23078900000,115.98626300000,"5.230789, 115.986263",115.98626300000,5.23078900000,MYS,Malaysia,Sabah,Tenom,1 - Fully Verified,,PO1000000300
PO1000000301,Sime Darby Plantation Berhad,Hadapan Oil Mill,RSPO Certified,"RSPO Certified, MB","43438",1.76216000000,103.44866900000,"1.76216, 103.448669",103.44866900000,1.76216000000,MYS,Malaysia,Johor,Johor Baharu,1 - Fully Verified,,PO1000000301
PO1000000302,Sime Darby Plantation Berhad,Chersonese Oil Mill,RSPO Certified,"RSPO Certified, IP","43438",4.97845700000,100.46190200000,"4.978457, 100.461902",100.46190200000,4.97845700000,MYS,Malaysia,Perak,Kerian,1 - Fully Verified,,PO1000000302
PO1000000303,Sime Darby Plantation Berhad,Pekaka Oil Mill,Not RSPO Certified,,"43438",3.46137900000,113.65417600000,"3.461379, 113.654176",113.65417600000,3.46137900000,MYS,Malaysia,Sarawak,Niah Suai,1 - Fully Verified,,PO1000000303
PO1000000304,Sime Darby Plantation Berhad,Lavang Oil Mill,RSPO Certified,"RSPO Certified, MB","43438",3.42833330000,113.60028000000,"3.4283333, 113.60028",113.60028000000,3.42833330000,MYS,Malaysia,Sarawak,Bintulu,1 - Fully Verified,,PO1000000304
PO1000000305,Sime Darby Plantation Berhad,Rajawali Oil Mill,RSPO Certified,"RSPO Certified, IP","43438",3.37250500000,113.40059700000,"3.372505, 113.400597",113.40059700000,3.37250500000,MYS,Malaysia,Sarawak,Bintulu,2 - High Confidence,,PO1000000305
PO1000000306,Sime Darby Plantation Berhad,Derawan Oil Mill,RSPO Certified,"RSPO Certified, MB","43438",3.39020300000,113.34541700000,"3.390203, 113.345417",113.34541700000,3.39020300000,MYS,Malaysia,Sarawak,Bintulu,1 - Fully Verified,,PO1000000306
